,time,action,posX,posY,press,tilt,orient,calPosY
655,13220110,2,230.78632,1360.3491,0.096947506,0.730705,-0.9841208,1601.3491
656,13220114,2,234.78261,1359.3495,0.096947506,0.730705,-0.9841208,1600.3495
657,13220118,2,239.77798,1358.3499,0.096947506,0.73910195,-0.96547204,1599.3499
658,13220122,2,244.77336,1358.3499,0.096947506,0.73910195,-0.96547204,1599.3499
659,13220127,2,248.76965,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
660,13220131,2,252.76596,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
661,13220135,2,256.76227,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
662,13220139,2,260.75854,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
663,13220143,2,264.75485,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
664,13220147,2,267.75208,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
665,13220151,2,270.7493,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
666,13220156,2,274.7456,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
667,13220160,2,278.7419,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
668,13220164,2,282.73822,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
669,13220168,2,286.7345,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
670,13220172,2,290.7308,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
671,13220177,2,294.7271,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
672,13220181,2,298.72342,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
673,13220185,2,302.7197,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
674,13220189,2,306.716,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
675,13220193,2,310.7123,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
676,13220197,2,314.70862,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
677,13220201,2,317.70584,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
678,13220206,2,321.70212,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
679,13220210,2,325.69843,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
680,13220214,2,328.69565,1356.3507,0.096947506,0.73910195,-0.96547204,1597.3507
681,13220218,2,331.69287,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
682,13220222,2,334.6901,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
683,13220227,2,337.68732,1357.3503,0.096947506,0.73910195,-0.96547204,1598.3503
684,13220231,2,340.68454,1358.3499,0.096947506,0.73910195,-0.96547204,1599.3499
685,13220235,2,343.68176,1358.3499,0.096947506,0.73910195,-0.96547204,1599.3499
686,13220239,2,346.67902,1359.3495,0.096947506,0.73910195,-0.96547204,1600.3495
687,13220243,2,349.67624,1360.3491,0.096947506,0.73910195,-0.96547204,1601.3491
688,13220247,2,352.67346,1360.3491,0.096947506,0.73910195,-0.96547204,1601.3491
689,13220251,2,355.6707,1361.3486,0.096947506,0.73910195,-0.96547204,1602.3486
690,13220256,2,358.6679,1362.3483,0.096947506,0.74775344,-0.94743145,1603.3483
691,13220260,2,360.66605,1363.3479,0.096947506,0.74775344,-0.94743145,1604.3479
692,13220264,2,363.66327,1364.3474,0.096947506,0.74775344,-0.94743145,1605.3474
693,13220268,2,365.66144,1365.347,0.096947506,0.74775344,-0.94743145,1606.347
694,13220272,2,367.65958,1366.3467,0.096947506,0.74775344,-0.94743145,1607.3467
695,13220277,2,369.6577,1367.3462,0.096947506,0.74775344,-0.94743145,1608.3462
696,13220281,2,371.65588,1368.3458,0.096947506,0.74775344,-0.94743145,1609.3458
697,13220285,2,374.6531,1369.3455,0.096947506,0.74775344,-0.94743145,1610.3455
698,13220289,2,375.65216,1371.3446,0.096947506,0.74775344,-0.94743145,1612.3446
699,13220293,2,377.65033,1372.3442,0.096947506,0.74775344,-0.94743145,1613.3442
700,13220297,2,380.64755,1374.3434,0.096947506,0.74775344,-0.94743145,1615.3434
701,13220301,2,381.64664,1375.343,0.096947506,0.74775344,-0.94743145,1616.343
702,13220306,2,383.64478,1377.3422,0.096947506,0.74775344,-0.94743145,1618.3422
703,13220310,2,385.6429,1378.3418,0.096947506,0.74775344,-0.94743145,1619.3418
704,13220314,2,387.64108,1380.341,0.096947506,0.74775344,-0.94743145,1621.341
705,13220318,2,389.63922,1382.3401,0.096947506,0.74775344,-0.94743145,1623.3401
706,13220322,2,390.6383,1384.3394,0.096947506,0.74775344,-0.94743145,1625.3394
707,13220327,2,392.63644,1386.3385,0.096947506,0.74775344,-0.94743145,1627.3385
708,13220331,2,393.63553,1388.3376,0.096947506,0.74775344,-0.94743145,1629.3376
709,13220335,2,395.63367,1390.3369,0.096947506,0.74775344,-0.94743145,1631.3369
710,13220339,2,396.63275,1392.336,0.096947506,0.74775344,-0.94743145,1633.336
711,13220343,2,398.6309,1394.3352,0.096947506,0.74775344,-0.94743145,1635.3352
712,13220347,2,399.62997,1397.334,0.096947506,0.74775344,-0.94743145,1638.334
713,13220351,2,400.62906,1399.3333,0.096947506,0.74775344,-0.94743145,1640.3333
714,13220356,2,401.6281,1401.3324,0.096947506,0.74775344,-0.94743145,1642.3324
715,13220360,2,402.6272,1404.3312,0.096947506,0.74775344,-0.94743145,1645.3312
716,13220364,2,404.62534,1406.3303,0.096947506,0.74775344,-0.94743145,1647.3303
717,13220368,2,405.62442,1408.3296,0.096947506,0.74775344,-0.94743145,1649.3296
718,13220372,2,406.6235,1411.3284,0.096947506,0.74775344,-0.94743145,1652.3284
719,13220377,2,407.62256,1413.3275,0.096947506,0.74775344,-0.94743145,1654.3275
720,13220381,2,408.62164,1415.3267,0.096947506,0.74775344,-0.94743145,1656.3267
721,13220385,2,409.62073,1418.3256,0.096947506,0.74775344,-0.94743145,1659.3256
722,13220389,2,410.6198,1420.3247,0.096947506,0.74775344,-0.94743145,1661.3247
723,13220393,2,412.61795,1422.3239,0.096947506,0.74775344,-0.94743145,1663.3239
724,13220397,2,413.61703,1425.3226,0.096947506,0.74775344,-0.94743145,1666.3226
725,13220401,2,414.6161,1428.3214,0.096947506,0.74775344,-0.94743145,1669.3214
726,13220406,2,415.61517,1431.3202,0.096947506,0.74775344,-0.94743145,1672.3202
727,13220410,2,416.61426,1434.319,0.096947506,0.74775344,-0.94743145,1675.319
728,13220414,2,417.6133,1438.3174,0.096947506,0.74775344,-0.94743145,1679.3174
729,13220418,2,418.6124,1441.3162,0.096947506,0.74775344,-0.94743145,1682.3162
730,13220422,2,419.61148,1445.3146,0.096947506,0.74775344,-0.94743145,1686.3146
731,13220426,2,420.61053,1448.3134,0.096947506,0.74775344,-0.94743145,1689.3134
732,13220431,2,421.60962,1452.3116,0.096947506,0.74775344,-0.94743145,1693.3116
733,13220435,2,422.6087,1455.3104,0.096947506,0.74775344,-0.94743145,1696.3104
734,13220439,2,423.6078,1459.3088,0.096947506,0.74775344,-0.94743145,1700.3088
735,13220443,2,423.6078,1462.3076,0.096947506,0.74775344,-0.94743145,1703.3076
736,13220447,2,424.60684,1466.306,0.096947506,0.74775344,-0.94743145,1707.306
737,13220451,2,425.60593,1469.3048,0.096947506,0.74775344,-0.94743145,1710.3048
738,13220456,2,425.60593,1473.3031,0.096947506,0.74775344,-0.94743145,1714.3031
739,13220460,2,426.605,1476.3019,0.096947506,0.74775344,-0.94743145,1717.3019
740,13220464,2,426.605,1479.3007,0.096947506,0.74775344,-0.94743145,1720.3007
741,13220468,2,426.605,1482.2994,0.096947506,0.74775344,-0.94743145,1723.2994
742,13220472,2,426.605,1485.2982,0.096947506,0.74775344,-0.94743145,1726.2982
743,13220477,2,426.605,1488.297,0.096947506,0.74775344,-0.94743145,1729.297
744,13220481,2,426.605,1491.2959,0.096947506,0.74775344,-0.94743145,1732.2959
745,13220485,2,426.605,1495.2942,0.096947506,0.74775344,-0.94743145,1736.2942
746,13220489,2,426.605,1498.293,0.096947506,0.74775344,-0.94743145,1739.293
747,13220493,2,426.605,1502.2914,0.096947506,0.74775344,-0.94743145,1743.2914
748,13220497,2,426.605,1506.2898,0.096947506,0.74775344,-0.94743145,1747.2898
749,13220501,2,426.605,1509.2886,0.096947506,0.74775344,-0.94743145,1750.2886
750,13220506,2,426.605,1513.2869,0.096947506,0.74775344,-0.94743145,1754.2869
751,13220510,2,426.605,1517.2853,0.096947506,0.74775344,-0.94743145,1758.2853
752,13220514,2,425.60593,1520.284,0.096947506,0.74775344,-0.94743145,1761.284
753,13220518,2,425.60593,1524.2825,0.096947506,0.73910195,-0.96547204,1765.2825
754,13220522,2,424.60684,1527.2812,0.096947506,0.73910195,-0.96547204,1768.2812
755,13220526,2,424.60684,1531.2795,0.096947506,0.73910195,-0.96547204,1772.2795
756,13220531,2,423.6078,1534.2783,0.096947506,0.73910195,-0.96547204,1775.2783
757,13220535,2,422.6087,1537.2771,0.096947506,0.73910195,-0.96547204,1778.2771
758,13220539,2,421.60962,1540.2759,0.096947506,0.73910195,-0.96547204,1781.2759
759,13220543,2,420.61053,1543.2747,0.096947506,0.73910195,-0.96547204,1784.2747
760,13220547,2,419.61148,1545.2739,0.096947506,0.73910195,-0.96547204,1786.2739
761,13220551,2,418.6124,1548.2727,0.096947506,0.74775344,-0.94743145,1789.2727
762,13220556,2,417.6133,1551.2715,0.096947506,0.74775344,-0.94743145,1792.2715
763,13220560,2,416.61426,1554.2703,0.096947506,0.74775344,-0.94743145,1795.2703
764,13220564,2,415.61517,1557.269,0.09719171,0.74775344,-0.94743145,1798.269
765,13220568,2,414.6161,1560.2678,0.09719171,0.74775344,-0.94743145,1801.2678
766,13220572,2,412.61795,1564.2662,0.09719171,0.76148874,-0.9585689,1805.2662
767,13220576,2,411.61887,1567.265,0.09719171,0.7530743,-0.97646296,1808.265
768,13220581,2,409.62073,1571.2633,0.09719171,0.7530743,-0.97646296,1812.2633
769,13220584,2,408.62164,1575.2617,0.09743591,0.7530743,-0.97646296,1816.2617
770,13220589,2,407.62256,1579.2601,0.09743591,0.7530743,-0.97646296,1820.2601
771,13220593,2,405.62442,1582.2589,0.09768011,0.7530743,-0.97646296,1823.2589
772,13220597,2,404.62534,1585.2577,0.09768011,0.7530743,-0.97646296,1826.2577
773,13220601,2,403.62628,1589.256,0.09792431,0.7530743,-0.97646296,1830.256
774,13220606,2,402.6272,1592.2548,0.09792431,0.7530743,-0.97646296,1833.2548
775,13220610,2,401.6281,1594.254,0.09816851,0.7530743,-0.97646296,1835.254
776,13220614,2,400.62906,1597.2528,0.09816851,0.7530743,-0.97646296,1838.2528
777,13220618,2,399.62997,1600.2516,0.09816851,0.7530743,-0.97646296,1841.2516
778,13220622,2,398.6309,1603.2504,0.09816851,0.7530743,-0.97646296,1844.2504
779,13220626,2,396.63275,1605.2495,0.09841271,0.7449115,-0.9949453,1846.2495
780,13220630,2,395.63367,1608.2483,0.09841271,0.7449115,-0.9949453,1849.2483
781,13220634,2,393.63553,1611.2471,0.09865691,0.7449115,-0.9949453,1852.2471
782,13220639,2,392.63644,1613.2462,0.09865691,0.7449115,-0.9949453,1854.2462
783,13220643,2,390.6383,1615.2455,0.09890111,0.7449115,-0.9949453,1856.2455
784,13220647,2,389.63922,1618.2443,0.09890111,0.7530743,-0.97646296,1859.2443
785,13220651,2,387.64108,1621.243,0.09890111,0.7530743,-0.97646296,1862.243
786,13220656,2,385.6429,1623.2422,0.09890111,0.7530743,-0.97646296,1864.2422
787,13220660,2,383.64478,1625.2413,0.09890111,0.7530743,-0.97646296,1866.2413
788,13220664,2,381.64664,1628.2401,0.09914531,0.7530743,-0.97646296,1869.2401
789,13220668,2,379.64847,1630.2394,0.09914531,0.7530743,-0.97646296,1871.2394
790,13220672,2,377.65033,1633.2382,0.09914531,0.7530743,-0.97646296,1874.2382
791,13220676,2,375.65216,1636.2369,0.09938951,0.7530743,-0.97646296,1877.2369
792,13220681,2,373.65402,1639.2357,0.09938951,0.7449115,-0.9949453,1880.2357
793,13220684,2,371.65588,1641.2349,0.09963371,0.7449115,-0.9949453,1882.2349
794,13220689,2,368.65866,1644.2336,0.09963371,0.7449115,-0.9949453,1885.2336
795,13220693,2,366.6605,1647.2324,0.09987791,0.7449115,-0.9949453,1888.2324
796,13220697,2,363.66327,1649.2317,0.10012211,0.7449115,-0.9949453,1890.2317
797,13220701,2,361.66513,1652.2305,0.10012211,0.7449115,-0.9949453,1893.2305
798,13220706,2,358.6679,1654.2296,0.10012211,0.7592278,-1.005286,1895.2296
799,13220710,2,356.66974,1657.2284,0.10036631,0.7592278,-1.005286,1898.2284
800,13220714,2,353.67252,1660.2272,0.10036631,0.7592278,-1.005286,1901.2272
801,13220718,2,351.67438,1662.2263,0.10036631,0.7592278,-1.005286,1903.2263
802,13220722,2,349.67624,1665.2251,0.10036631,0.7592278,-1.005286,1906.2251
803,13220726,2,347.67807,1667.2244,0.10061051,0.7592278,-1.005286,1908.2244
804,13220731,2,344.68085,1669.2235,0.10061051,0.7592278,-1.005286,1910.2235
805,13220735,2,342.6827,1672.2223,0.10085471,0.7592278,-1.005286,1913.2223
806,13220739,2,339.6855,1674.2214,0.10109891,0.7592278,-1.005286,1915.2214
807,13220743,2,337.68732,1676.2207,0.10109891,0.7592278,-1.005286,1917.2207
808,13220747,2,334.6901,1678.2198,0.10134311,0.7592278,-1.005286,1919.2198
809,13220751,2,332.69196,1680.219,0.10158731,0.7592278,-1.005286,1921.219
810,13220756,2,329.69473,1682.2183,0.10158731,0.7592278,-1.005286,1923.2183
811,13220760,2,326.6975,1684.2174,0.10183151,0.7592278,-1.005286,1925.2174
812,13220764,2,323.7003,1687.2162,0.10207571,0.7592278,-1.005286,1928.2162
813,13220768,2,319.70398,1689.2153,0.10207571,0.7592278,-1.005286,1930.2153
814,13220772,2,316.70676,1691.2146,0.10207571,0.7592278,-1.005286,1932.2146
815,13220776,2,312.71045,1694.2134,0.10231991,0.7592278,-1.005286,1935.2134
816,13220781,2,309.71323,1697.2122,0.10231991,0.7592278,-1.005286,1938.2122
817,13220784,2,305.71692,1699.2113,0.10256411,0.7592278,-1.005286,1940.2113
818,13220789,2,302.7197,1702.2101,0.10280831,0.7592278,-1.005286,1943.2101
819,13220793,2,299.72247,1704.2094,0.10280831,0.7592278,-1.005286,1945.2094
820,13220797,2,296.72525,1706.2085,0.10305251,0.75155085,-1.024178,1947.2085
821,13220801,2,293.72803,1709.2073,0.10329671,0.75155085,-1.024178,1950.2073
822,13220806,2,289.73172,1711.2064,0.10329671,0.75155085,-1.024178,1952.2064
823,13220810,2,286.7345,1713.2057,0.10329671,0.75155085,-1.024178,1954.2057
824,13220814,2,283.73727,1716.2045,0.10329671,0.75155085,-1.024178,1957.2045
825,13220818,2,280.74005,1718.2036,0.10329671,0.75155085,-1.024178,1959.2036
826,13220822,2,277.74283,1720.2028,0.10329671,0.75155085,-1.024178,1961.2028
827,13220826,2,274.7456,1723.2015,0.10329671,0.74413896,-1.043653,1964.2015
828,13220830,2,271.74838,1725.2008,0.10329671,0.74413896,-1.043653,1966.2008
829,13220834,2,267.75208,1727.2,0.10329671,0.74413896,-1.043653,1968.2
830,13220839,2,264.75485,1730.1987,0.10329671,0.74413896,-1.043653,1971.1987
831,13220843,2,261.75763,1732.1979,0.10329671,0.74413896,-1.043653,1973.1979
832,13220847,2,258.7604,1734.1971,0.10329671,0.74413896,-1.043653,1975.1971
833,13220851,2,255.76318,1737.1959,0.10329671,0.74413896,-1.043653,1978.1959
834,13220856,2,252.76596,1739.1951,0.10329671,0.74413896,-1.043653,1980.1951
835,13220860,2,249.76874,1742.1938,0.10329671,0.74413896,-1.043653,1983.1938
836,13220864,2,246.77151,1744.193,0.10329671,0.74413896,-1.043653,1985.193
837,13220868,2,242.7752,1747.1918,0.10329671,0.74413896,-1.043653,1988.1918
838,13220872,2,239.77798,1749.191,0.10329671,0.74413896,-1.043653,1990.191
839,13220876,2,236.78076,1752.1898,0.10329671,0.74413896,-1.043653,1993.1898
840,13220880,2,234.78261,1755.1886,0.10329671,0.74413896,-1.043653,1996.1886
841,13220884,2,231.78539,1758.1874,0.10329671,0.74413896,-1.043653,1999.1874
842,13220889,2,228.78816,1762.1857,0.10329671,0.74413896,-1.043653,2003.1857
843,13220893,2,226.79001,1765.1844,0.10329671,0.74413896,-1.043653,2006.1844
844,13220897,2,223.79279,1769.1829,0.10329671,0.7370002,-1.0637152,2010.1829
845,13220901,2,221.79463,1772.1816,0.10329671,0.7370002,-1.0637152,2013.1816
846,13220905,2,218.79741,1775.1804,0.10329671,0.7370002,-1.0637152,2016.1804
847,13220910,2,216.79926,1779.1788,0.10329671,0.7370002,-1.0637152,2020.1788
848,13220914,2,214.80112,1782.1776,0.10329671,0.7370002,-1.0637152,2023.1776
849,13220918,2,211.8039,1786.176,0.10329671,0.7370002,-1.0637152,2027.176
850,13220922,2,209.80574,1789.1748,0.10329671,0.7370002,-1.0637152,2030.1748
851,13220926,2,208.80666,1792.1736,0.10329671,0.7370002,-1.0637152,2033.1736
852,13220930,2,206.80852,1796.1719,0.10329671,0.73014337,-1.0843669,2037.1719
853,13220934,2,204.81036,1799.1707,0.10329671,0.73014337,-1.0843669,2040.1707
854,13220939,2,202.81221,1803.1691,0.10329671,0.73014337,-1.0843669,2044.1691
855,13220943,2,201.81314,1806.1678,0.10329671,0.73014337,-1.0843669,2047.1678
856,13220947,2,200.81406,1810.1663,0.10329671,0.73014337,-1.0843669,2051.1663
857,13220951,2,199.81499,1813.165,0.10329671,0.73014337,-1.0843669,2054.165
858,13220955,2,198.81592,1817.1633,0.10329671,0.73014337,-1.0843669,2058.1633
859,13220960,2,197.81683,1821.1619,0.10329671,0.73014337,-1.0843669,2062.1619
860,13220964,2,197.81683,1824.1606,0.10329671,0.73014337,-1.0843669,2065.1606
861,13220968,2,197.81683,1828.1589,0.10329671,0.73014337,-1.0843669,2069.159
862,13220972,2,197.81683,1832.1572,0.10329671,0.73014337,-1.0843669,2073.1572
863,13220976,2,198.81592,1835.156,0.10329671,0.73014337,-1.0843669,2076.156
864,13220980,2,198.81592,1839.1545,0.10329671,0.73014337,-1.0843669,2080.1545
865,13220984,2,199.81499,1842.1533,0.10329671,0.73014337,-1.0843669,2083.1533
866,13220989,2,201.81314,1845.1521,0.10329671,0.73014337,-1.0843669,2086.152
867,13220993,2,202.81221,1848.1509,0.10329671,0.72357625,-1.1056085,2089.151
868,13220997,2,203.81128,1851.1497,0.10329671,0.72357625,-1.1056085,2092.1497
869,13221001,2,205.80943,1853.1487,0.10329671,0.72357625,-1.1056085,2094.1487
870,13221005,2,206.80852,1856.1475,0.10329671,0.72357625,-1.1056085,2097.1475
871,13221010,2,208.80666,1859.1462,0.10329671,0.72357625,-1.1056085,2100.1462
872,13221014,2,210.80481,1862.145,0.10329671,0.72357625,-1.1056085,2103.145
873,13221018,2,212.80296,1864.1443,0.10329671,0.72357625,-1.1056085,2105.1443
874,13221022,2,214.80112,1867.1431,0.10329671,0.72357625,-1.1056085,2108.143
875,13221026,2,216.79926,1870.1418,0.10329671,0.72357625,-1.1056085,2111.1418
876,13221030,2,218.79741,1872.1411,0.10329671,0.72357625,-1.1056085,2113.141
877,13221034,2,220.79556,1874.1401,0.10329671,0.73904866,-1.1143482,2115.1401
878,13221039,2,223.79279,1877.1389,0.10329671,0.73904866,-1.1143482,2118.139
879,13221043,2,225.79094,1879.1382,0.10329671,0.73904866,-1.1143482,2120.1382
880,13221047,2,228.78816,1881.1375,0.10329671,0.73904866,-1.1143482,2122.1375
881,13221051,2,231.78539,1883.1365,0.10329671,0.73904866,-1.1143482,2124.1365
882,13221055,2,234.78261,1885.1357,0.10329671,0.73904866,-1.1143482,2126.1357
883,13221060,2,237.77983,1887.135,0.10329671,0.73904866,-1.1143482,2128.135
884,13221064,2,240.77705,1889.134,0.10329671,0.73904866,-1.1143482,2130.134
885,13221068,2,243.77429,1891.1333,0.10329671,0.73904866,-1.1143482,2132.1333
886,13221072,2,247.77058,1893.1326,0.10329671,0.7329732,-1.1358814,2134.1326
887,13221076,2,250.7678,1895.1316,0.10329671,0.7329732,-1.1358814,2136.1316
888,13221080,2,255.76318,1896.1313,0.10329671,0.7329732,-1.1358814,2137.1313
889,13221084,2,259.7595,1898.1304,0.10329671,0.7329732,-1.1358814,2139.1304
890,13221089,2,263.7558,1900.1296,0.10329671,0.7329732,-1.1358814,2141.1296
891,13221093,2,267.75208,1901.1292,0.10329671,0.7329732,-1.1358814,2142.1292
892,13221097,2,271.74838,1902.1289,0.10329671,0.74870354,-1.1439167,2143.129
893,13221101,2,274.7456,1903.1284,0.10329671,0.74870354,-1.1439167,2144.1284
894,13221105,2,279.74097,1904.1279,0.10329671,0.74870354,-1.1439167,2145.128
895,13221110,2,283.73727,1905.1277,0.10329671,0.74310815,-1.1656983,2146.1277
896,13221114,2,287.73358,1906.1272,0.10329671,0.74310815,-1.1656983,2147.1272
897,13221118,2,291.7299,1906.1272,0.10329671,0.74310815,-1.1656983,2147.1272
898,13221122,2,295.7262,1906.1272,0.10329671,0.74310815,-1.1656983,2147.1272
899,13221126,2,299.72247,1906.1272,0.10329671,0.74310815,-1.1656983,2147.1272
900,13221130,2,303.71878,1906.1272,0.10329671,0.74310815,-1.1656983,2147.1272
901,13221134,2,308.71414,1906.1272,0.10329671,0.74310815,-1.1656983,2147.1272
902,13221139,2,312.71045,1905.1277,0.10329671,0.74310815,-1.1656983,2146.1277
903,13221143,2,315.70767,1905.1277,0.10329671,0.74310815,-1.1656983,2146.1277
904,13221147,2,319.70398,1904.1279,0.10329671,0.74310815,-1.1656983,2145.128
905,13221151,2,323.7003,1903.1284,0.10329671,0.74310815,-1.1656983,2144.1284
906,13221155,2,327.6966,1902.1289,0.10329671,0.74310815,-1.1656983,2143.129
907,13221160,2,330.69382,1900.1296,0.10329671,0.74310815,-1.1656983,2141.1296
908,13221164,2,334.6901,1899.1301,0.10329671,0.75907433,-1.1730484,2140.1301
909,13221168,2,337.68732,1898.1304,0.10329671,0.75907433,-1.1730484,2139.1304
910,13221172,2,341.68362,1896.1313,0.10329671,0.75907433,-1.1730484,2137.1313
911,13221176,2,346.67902,1894.1321,0.10329671,0.75907433,-1.1730484,2135.132
912,13221180,2,351.67438,1893.1326,0.10329671,0.75907433,-1.1730484,2134.1326
913,13221184,2,355.6707,1891.1333,0.10329671,0.75907433,-1.1730484,2132.1333
914,13221189,2,360.66605,1889.134,0.10329671,0.75394595,-1.1950353,2130.134
915,13221193,2,365.66144,1887.135,0.10329671,0.75394595,-1.1950353,2128.135
916,13221197,2,370.6568,1885.1357,0.10329671,0.75394595,-1.1950353,2126.1357
917,13221201,2,375.65216,1883.1365,0.10329671,0.75394595,-1.1950353,2124.1365
918,13221205,2,380.64755,1881.1375,0.10329671,0.75394595,-1.1950353,2122.1375
919,13221210,2,385.6429,1878.1387,0.10329671,0.75394595,-1.1950353,2119.1387
920,13221214,2,389.63922,1876.1394,0.10354091,0.75394595,-1.1950353,2117.1394
921,13221218,2,393.63553,1873.1406,0.10378511,0.75394595,-1.1950353,2114.1406
922,13221222,2,397.63184,1870.1418,0.10402931,0.75394595,-1.1950353,2111.1418
923,13221226,2,401.6281,1867.1431,0.10427351,0.75394595,-1.1950353,2108.143
924,13221230,2,405.62442,1864.1443,0.10451771,0.75394595,-1.1950353,2105.1443
925,13221234,2,409.62073,1861.1455,0.10476191,0.75394595,-1.1950353,2102.1455
926,13221239,2,413.61703,1858.1467,0.10500611,0.75394595,-1.1950353,2099.1467
927,13221243,2,417.6133,1854.1484,0.105250314,0.74911547,-1.2175162,2095.1484
928,13221247,2,421.60962,1851.1497,0.105494514,0.74911547,-1.2175162,2092.1497
929,13221251,2,425.60593,1847.1511,0.105738714,0.74911547,-1.2175162,2088.1511
930,13221255,2,430.6013,1843.1528,0.105982915,0.74911547,-1.2175162,2084.1528
931,13221260,2,434.5976,1839.1545,0.106227115,0.74911547,-1.2175162,2080.1545
932,13221264,2,438.5939,1835.156,0.106471315,0.74911547,-1.2175162,2076.156
933,13221268,2,442.5902,1831.1577,0.106715515,0.74911547,-1.2175162,2072.1577
934,13221272,2,446.5865,1827.1594,0.106959715,0.74911547,-1.2175162,2068.1594
935,13221276,2,450.5828,1822.1614,0.107203916,0.74911547,-1.2175162,2063.1614
936,13221280,2,454.5791,1818.1631,0.107448116,0.74911547,-1.2175162,2059.163
937,13221284,2,458.5754,1813.165,0.107692316,0.74911547,-1.2175162,2054.165
938,13221289,2,462.5717,1808.167,0.10793652,0.74911547,-1.2175162,2049.167
939,13221293,2,466.568,1803.1691,0.10818072,0.74911547,-1.2175162,2044.1691
940,13221297,2,471.56335,1798.1711,0.10842492,0.74911547,-1.2175162,2039.1711
941,13221301,2,475.55966,1792.1736,0.10866912,0.74911547,-1.2175162,2033.1736
942,13221305,2,479.55597,1786.176,0.10891332,0.74911547,-1.2175162,2027.176
943,13221310,2,483.55228,1781.178,0.10915752,0.74911547,-1.2175162,2022.178
944,13221314,2,488.54764,1775.1804,0.10940172,0.74911547,-1.2175162,2016.1804
945,13221318,2,492.54395,1769.1829,0.10964592,0.74911547,-1.2175162,2010.1829
946,13221322,2,496.54025,1763.1853,0.10989012,0.74911547,-1.2175162,2004.1853
947,13221326,2,500.53653,1758.1874,0.11013432,0.74911547,-1.2175162,1999.1874
948,13221330,2,503.53375,1752.1898,0.11037852,0.74911547,-1.2175162,1993.1898
949,13221334,2,507.53006,1746.1923,0.11062272,0.7328218,-1.2108307,1987.1923
950,13221339,2,510.52728,1740.1947,0.11086692,0.7328218,-1.2108307,1981.1947
951,13221343,2,514.5236,1734.1971,0.11111112,0.72814405,-1.2341557,1975.1971
952,13221347,2,517.5208,1727.2,0.11135532,0.72814405,-1.2341557,1968.2
953,13221351,2,521.5171,1720.2028,0.11159952,0.72814405,-1.2341557,1961.2028
954,13221355,2,524.51434,1713.2057,0.11184372,0.72814405,-1.2341557,1954.2057
955,13221359,2,528.5106,1706.2085,0.11208792,0.72814405,-1.2341557,1947.2085
956,13221364,2,532.50696,1699.2113,0.11233212,0.72814405,-1.2341557,1940.2113
957,13221368,2,535.50415,1692.2141,0.11257632,0.72814405,-1.2341557,1933.2141
958,13221372,2,539.5005,1685.217,0.11282052,0.72814405,-1.2341557,1926.217
959,13221376,2,542.4977,1678.2198,0.11306472,0.7328218,-1.2108307,1919.2198
960,13221380,2,546.494,1671.2227,0.11330892,0.7328218,-1.2108307,1912.2227
961,13221384,2,549.4912,1663.226,0.11355312,0.7328218,-1.2108307,1904.226
962,13221389,2,552.48846,1656.2288,0.11379732,0.7328218,-1.2108307,1897.2288
963,13221393,2,556.48474,1648.232,0.11404152,0.7328218,-1.2108307,1889.232
964,13221397,2,559.48193,1641.2349,0.11428572,0.7328218,-1.2108307,1882.2349
965,13221401,2,562.4792,1633.2382,0.11452992,0.7328218,-1.2108307,1874.2382
966,13221405,2,565.47644,1626.241,0.11477412,0.7165725,-1.2037947,1867.241
967,13221409,2,568.47363,1619.2438,0.11501832,0.7165725,-1.2037947,1860.2438
968,13221414,2,571.4709,1611.2471,0.11526252,0.7165725,-1.2037947,1852.2471
969,13221418,2,574.4681,1602.2507,0.11550672,0.7165725,-1.2037947,1843.2507
970,13221422,2,576.46625,1593.2544,0.115750924,0.7165725,-1.2037947,1834.2544
971,13221426,2,579.46344,1584.258,0.115995124,0.7165725,-1.2037947,1825.258
972,13221430,2,581.4616,1575.2617,0.116239324,0.7165725,-1.2037947,1816.2617
973,13221434,2,584.45886,1566.2654,0.116483524,0.7165725,-1.2037947,1807.2654
974,13221439,2,586.457,1557.269,0.116727725,0.7165725,-1.2037947,1798.269
975,13221443,2,588.45514,1549.2722,0.116971925,0.7165725,-1.2037947,1790.2722
