,time,action,posX,posY,press,tilt,orient,calPosY,date
2006222,4906008,2,785.2729,1152.4336,0.044200245,0.48983672,-1.496595,1393.4336,2020-10-20
2006223,4906012,2,785.2729,1152.4336,0.046398047,0.5072434,-1.4989343,1393.4336,2020-10-20
2006224,4906016,2,785.2729,1152.4336,0.048840053,0.5086124,-1.4632612,1393.4336,2020-10-20
2006225,4906021,2,786.272,1152.4336,0.051282056,0.5086124,-1.4632612,1393.4336,2020-10-20
2006226,4906025,2,786.272,1151.434,0.05396826,0.5259678,-1.4665042,1392.434,2020-10-20
2006227,4906029,2,786.272,1151.434,0.05665446,0.5259678,-1.4665042,1392.434,2020-10-20
2006228,4906033,2,787.27106,1151.434,0.059340663,0.5259678,-1.4665042,1392.434,2020-10-20
2006229,4906037,2,787.27106,1151.434,0.062026866,0.5259678,-1.4665042,1392.434,2020-10-20
2006230,4906041,2,788.27014,1151.434,0.06471307,0.5259678,-1.4665042,1392.434,2020-10-20
2006231,4906046,2,790.26825,1150.4344,0.06739927,0.5278027,-1.4321781,1391.4344,2020-10-20
2006232,4906050,2,791.26733,1150.4344,0.07008547,0.5278027,-1.4321781,1391.4344,2020-10-20
2006233,4906054,2,792.2664,1150.4344,0.072527476,0.5450926,-1.4361761,1391.4344,2020-10-20
2006234,4906058,2,794.2646,1149.4348,0.07496948,0.5450926,-1.4361761,1390.4348,2020-10-20
2006235,4906062,2,796.2627,1149.4348,0.07741148,0.5450926,-1.4361761,1390.4348,2020-10-20
2006236,4906066,2,798.26086,1148.4352,0.07960928,0.5450926,-1.4361761,1389.4352,2020-10-20
2006237,4906071,2,800.25903,1148.4352,0.081807084,0.5278027,-1.4321781,1389.4352,2020-10-20
2006238,4906075,2,802.2572,1147.4357,0.08400489,0.5278027,-1.4321781,1388.4357,2020-10-20
2006239,4906079,2,805.2544,1146.436,0.08595849,0.5278027,-1.4321781,1387.436,2020-10-20
2006240,4906083,2,807.25256,1146.436,0.08791209,0.5278027,-1.4321781,1387.436,2020-10-20
2006241,4906088,2,810.24976,1145.4364,0.08962149,0.5278027,-1.4321781,1386.4364,2020-10-20
2006242,4906091,2,812.2479,1144.4369,0.09133089,0.5278027,-1.4321781,1385.4369,2020-10-20
2006243,4906096,2,814.2461,1143.4373,0.093040295,0.5278027,-1.4321781,1384.4373,2020-10-20
2006244,4906100,2,816.2442,1143.4373,0.094749704,0.5301526,-1.3982189,1384.4373,2020-10-20
2006245,4906104,2,818.2424,1142.4376,0.096214905,0.5301526,-1.3982189,1383.4376,2020-10-20
2006246,4906108,2,820.24054,1141.4381,0.09768011,0.5301526,-1.3982189,1382.4381,2020-10-20
2006247,4906112,2,822.23865,1141.4381,0.09914531,0.5301526,-1.3982189,1382.4381,2020-10-20
2006248,4906116,2,823.23773,1140.4385,0.10061051,0.5301526,-1.3982189,1381.4385,2020-10-20
2006249,4906121,2,825.2359,1140.4385,0.10183151,0.5301526,-1.3982189,1381.4385,2020-10-20
2006250,4906125,2,826.235,1139.4388,0.10305251,0.5301526,-1.3982189,1380.4388,2020-10-20
2006251,4906129,2,827.2341,1139.4388,0.10427351,0.5301526,-1.3982189,1380.4388,2020-10-20
2006252,4906133,2,829.2322,1138.4393,0.105494514,0.5301526,-1.3982189,1379.4393,2020-10-20
2006253,4906137,2,830.23126,1138.4393,0.106715515,0.5301526,-1.3982189,1379.4393,2020-10-20
2006254,4906141,2,831.23035,1138.4393,0.107692316,0.5301526,-1.3982189,1379.4393,2020-10-20
2006255,4906146,2,832.22943,1137.4397,0.10866912,0.5301526,-1.3982189,1378.4397,2020-10-20
2006256,4906150,2,833.2285,1137.4397,0.10964592,0.51296836,-1.3929231,1378.4397,2020-10-20
2006257,4906154,2,834.2276,1136.4401,0.11062272,0.51296836,-1.3929231,1377.4401,2020-10-20
2006258,4906158,2,835.2266,1136.4401,0.11159952,0.51296836,-1.3929231,1377.4401,2020-10-20
2006259,4906162,2,836.2257,1136.4401,0.11257632,0.51296836,-1.3929231,1377.4401,2020-10-20
2006260,4906166,2,837.2248,1136.4401,0.11355312,0.51296836,-1.3929231,1377.4401,2020-10-20
2006261,4906171,2,838.2239,1135.4404,0.11452992,0.51296836,-1.3929231,1376.4404,2020-10-20
2006262,4906175,2,838.2239,1135.4404,0.11550672,0.5159418,-1.3584398,1376.4404,2020-10-20
2006263,4906179,2,839.22296,1135.4404,0.116483524,0.5159418,-1.3584398,1376.4404,2020-10-20
2006264,4906183,2,840.22205,1134.4409,0.117460325,0.5159418,-1.3584398,1375.4409,2020-10-20
2006265,4906187,2,840.22205,1134.4409,0.11843713,0.5159418,-1.3584398,1375.4409,2020-10-20
2006266,4906191,2,841.22107,1134.4409,0.11941393,0.5159418,-1.3584398,1375.4409,2020-10-20
2006267,4906196,2,841.22107,1133.4413,0.12039073,0.5159418,-1.3584398,1374.4413,2020-10-20
2006268,4906200,2,841.22107,1133.4413,0.12136753,0.5159418,-1.3584398,1374.4413,2020-10-20
2006269,4906204,2,841.22107,1132.4417,0.12185593,0.5159418,-1.3584398,1373.4417,2020-10-20
2006270,4906208,2,841.22107,1132.4417,0.12161173,0.5159418,-1.3584398,1373.4417,2020-10-20
2006271,4906212,2,842.22015,1132.4417,0.12014653,0.5159418,-1.3584398,1373.4417,2020-10-20
2006272,4906216,2,842.22015,1131.4421,0.117460325,0.5159418,-1.3584398,1372.4421,2020-10-20
2006273,4906220,2,842.22015,1131.4421,0.11355312,0.5159418,-1.3584398,1372.4421,2020-10-20
2006274,4906225,2,842.22015,1131.4421,0.10891332,0.5159418,-1.3584398,1372.4421,2020-10-20
2006275,4906229,2,842.22015,1130.4425,0.10402931,0.5159418,-1.3584398,1371.4425,2020-10-20
2006276,4906233,2,842.22015,1130.4425,0.09938951,0.5159418,-1.3584398,1371.4425,2020-10-20
2006277,4906237,2,842.22015,1130.4425,0.094993904,0.5159418,-1.3584398,1371.4425,2020-10-20
2006278,4906245,1,842.22015,1130.4425,0.09084249,0.5159418,-1.3584398,1371.4425,2020-10-20
2006279,4906375,0,804.2553,1103.4535,0.11355312,0.47865334,-1.381127,1344.4535,2020-10-20
2006280,4906375,2,804.2553,1103.4535,0.11355312,0.47865334,-1.381127,1344.4535,2020-10-20
2006281,4906383,2,804.2553,1103.4535,0.11306472,0.47865334,-1.381127,1344.4535,2020-10-20
2006282,4906387,2,804.2553,1103.4535,0.11233212,0.48187935,-1.3444965,1344.4535,2020-10-20
2006283,4906391,2,804.2553,1103.4535,0.11233212,0.49889725,-1.3517185,1344.4535,2020-10-20
2006284,4906404,2,805.2544,1102.4539,0.11233212,0.49889725,-1.3517185,1343.4539,2020-10-20
2006285,4906412,2,806.2535,1102.4539,0.11233212,0.49889725,-1.3517185,1343.4539,2020-10-20
2006286,4906416,2,807.25256,1102.4539,0.11233212,0.49889725,-1.3517185,1343.4539,2020-10-20
2006287,4906421,2,808.25165,1101.4543,0.11257632,0.49889725,-1.3517185,1342.4543,2020-10-20
2006288,4906425,2,809.2507,1101.4543,0.11282052,0.49889725,-1.3517185,1342.4543,2020-10-20
2006289,4906429,2,811.24884,1101.4543,0.11306472,0.49889725,-1.3517185,1342.4543,2020-10-20
2006290,4906433,2,813.247,1100.4547,0.11306472,0.49889725,-1.3517185,1341.4547,2020-10-20
2006291,4906437,2,815.2451,1100.4547,0.11330892,0.5025313,-1.316814,1341.4547,2020-10-20
2006292,4906442,2,816.2442,1099.4551,0.11355312,0.5025313,-1.316814,1340.4551,2020-10-20
2006293,4906446,2,818.2424,1099.4551,0.11379732,0.5025313,-1.316814,1340.4551,2020-10-20
2006294,4906449,2,820.24054,1099.4551,0.11404152,0.5025313,-1.316814,1340.4551,2020-10-20
2006295,4906454,2,822.23865,1099.4551,0.11428572,0.5025313,-1.316814,1340.4551,2020-10-20
2006296,4906458,2,824.2368,1098.4556,0.11452992,0.5025313,-1.316814,1339.4556,2020-10-20
2006297,4906462,2,825.2359,1098.4556,0.11477412,0.5025313,-1.316814,1339.4556,2020-10-20
2006298,4906466,2,827.2341,1098.4556,0.11501832,0.5025313,-1.316814,1339.4556,2020-10-20
2006299,4906471,2,828.2331,1098.4556,0.11526252,0.5025313,-1.316814,1339.4556,2020-10-20
2006300,4906475,2,830.23126,1098.4556,0.11550672,0.5025313,-1.316814,1339.4556,2020-10-20
2006301,4906479,2,831.23035,1097.4559,0.115750924,0.5025313,-1.316814,1338.4559,2020-10-20
2006302,4906483,2,832.22943,1097.4559,0.116239324,0.5025313,-1.316814,1338.4559,2020-10-20
2006303,4906487,2,834.2276,1097.4559,0.116727725,0.5025313,-1.316814,1338.4559,2020-10-20
2006304,4906491,2,835.2266,1097.4559,0.117216125,0.5025313,-1.316814,1338.4559,2020-10-20
2006305,4906495,2,835.2266,1097.4559,0.117704526,0.5025313,-1.316814,1338.4559,2020-10-20
2006306,4906499,2,836.2257,1097.4559,0.117948726,0.5025313,-1.316814,1338.4559,2020-10-20
2006307,4906504,2,836.2257,1098.4556,0.117948726,0.5025313,-1.316814,1339.4556,2020-10-20
2006308,4906508,2,836.2257,1098.4556,0.117216125,0.5025313,-1.316814,1339.4556,2020-10-20
2006309,4906512,2,837.2248,1098.4556,0.11550672,0.5025313,-1.316814,1339.4556,2020-10-20
2006310,4906516,2,837.2248,1098.4556,0.11282052,0.5025313,-1.316814,1339.4556,2020-10-20
2006311,4906520,2,837.2248,1099.4551,0.10915752,0.5025313,-1.316814,1340.4551,2020-10-20
2006312,4906524,2,837.2248,1099.4551,0.10476191,0.5025313,-1.316814,1340.4551,2020-10-20
2006313,4906529,2,837.2248,1099.4551,0.09987791,0.5025313,-1.316814,1340.4551,2020-10-20
2006314,4906533,2,837.2248,1099.4551,0.094993904,0.5025313,-1.316814,1340.4551,2020-10-20
2006315,4906537,2,837.2248,1099.4551,0.09035409,0.51943374,-1.3245233,1340.4551,2020-10-20
2006316,4906541,2,837.2248,1099.4551,0.08595849,0.51943374,-1.3245233,1340.4551,2020-10-20
2006317,4906549,1,837.2248,1099.4551,0.081807084,0.51943374,-1.3245233,1340.4551,2020-10-20
2006318,4906633,0,805.2544,1132.4417,0.11037852,0.5234337,-1.2912459,1373.4417,2020-10-20
2006319,4906633,2,805.2544,1132.4417,0.11037852,0.5234337,-1.2912459,1373.4417,2020-10-20
2006320,4906641,2,805.2544,1132.4417,0.11062272,0.5234337,-1.2912459,1373.4417,2020-10-20
2006321,4906645,2,805.2544,1132.4417,0.11135532,0.5234337,-1.2912459,1373.4417,2020-10-20
2006322,4906654,2,805.2544,1132.4417,0.11159952,0.5234337,-1.2912459,1373.4417,2020-10-20
2006323,4906658,2,805.2544,1132.4417,0.11184372,0.5234337,-1.2912459,1373.4417,2020-10-20
2006324,4906662,2,805.2544,1132.4417,0.11208792,0.5234337,-1.2912459,1373.4417,2020-10-20
2006325,4906666,2,806.2535,1132.4417,0.11257632,0.5234337,-1.2912459,1373.4417,2020-10-20
2006326,4906670,2,806.2535,1132.4417,0.11306472,0.5234337,-1.2912459,1373.4417,2020-10-20
2006327,4906674,2,807.25256,1132.4417,0.11355312,0.5234337,-1.2912459,1373.4417,2020-10-20
2006328,4906679,2,808.25165,1132.4417,0.11404152,0.5234337,-1.2912459,1373.4417,2020-10-20
2006329,4906683,2,809.2507,1132.4417,0.11452992,0.5234337,-1.2912459,1373.4417,2020-10-20
2006330,4906687,2,811.24884,1132.4417,0.11501832,0.5234337,-1.2912459,1373.4417,2020-10-20
2006331,4906691,2,813.247,1132.4417,0.11550672,0.5234337,-1.2912459,1373.4417,2020-10-20
2006332,4906695,2,815.2451,1131.4421,0.115995124,0.51943374,-1.3245233,1372.4421,2020-10-20
2006333,4906700,2,817.2433,1131.4421,0.116239324,0.51943374,-1.3245233,1372.4421,2020-10-20
2006334,4906704,2,819.24146,1131.4421,0.116727725,0.51943374,-1.3245233,1372.4421,2020-10-20
2006335,4906708,2,822.23865,1130.4425,0.117216125,0.51943374,-1.3245233,1371.4425,2020-10-20
2006336,4906712,2,824.2368,1130.4425,0.117704526,0.51943374,-1.3245233,1371.4425,2020-10-20
2006337,4906716,2,826.235,1129.4429,0.118192926,0.51943374,-1.3245233,1370.4429,2020-10-20
2006338,4906720,2,829.2322,1128.4434,0.11843713,0.51943374,-1.3245233,1369.4434,2020-10-20
2006339,4906724,2,831.23035,1127.4437,0.117948726,0.51943374,-1.3245233,1368.4437,2020-10-20
2006340,4906729,2,833.2285,1126.4441,0.116727725,0.51943374,-1.3245233,1367.4441,2020-10-20
2006341,4906733,2,835.2266,1125.4446,0.11452992,0.51943374,-1.3245233,1366.4446,2020-10-20
2006342,4906737,2,837.2248,1124.445,0.11159952,0.51943374,-1.3245233,1365.445,2020-10-20
2006343,4906741,2,839.22296,1123.4453,0.10842492,0.51943374,-1.3245233,1364.4453,2020-10-20
2006344,4906745,2,840.22205,1122.4458,0.105250314,0.51943374,-1.3245233,1363.4458,2020-10-20
2006345,4906749,2,841.22107,1121.4462,0.10231991,0.51943374,-1.3245233,1362.4462,2020-10-20
2006346,4906758,1,842.22015,1121.4462,0.09963371,0.51943374,-1.3245233,1362.4462,2020-10-20
2006347,4907799,0,791.26733,1180.4222,0.093040295,0.51943374,-1.3245233,1421.4222,2020-10-20
2006348,4907799,2,791.26733,1180.4222,0.093040295,0.51943374,-1.3245233,1421.4222,2020-10-20
2006349,4907804,2,791.26733,1180.4222,0.093528695,0.51943374,-1.3245233,1421.4222,2020-10-20
2006350,4907807,2,791.26733,1180.4222,0.0942613,0.51943374,-1.3245233,1421.4222,2020-10-20
2006351,4907812,2,791.26733,1180.4222,0.096214905,0.51943374,-1.3245233,1421.4222,2020-10-20
2006352,4907816,2,791.26733,1180.4222,0.096459106,0.51943374,-1.3245233,1421.4222,2020-10-20
2006353,4907820,2,791.26733,1180.4222,0.096947506,0.51943374,-1.3245233,1421.4222,2020-10-20
2006354,4907824,2,790.26825,1180.4222,0.09743591,0.5159418,-1.3584398,1421.4222,2020-10-20
2006355,4907828,2,790.26825,1180.4222,0.09816851,0.5330106,-1.3647076,1421.4222,2020-10-20
2006356,4907832,2,789.2692,1180.4222,0.09890111,0.5330106,-1.3647076,1421.4222,2020-10-20
2006357,4907837,2,789.2692,1180.4222,0.09963371,0.5330106,-1.3647076,1421.4222,2020-10-20
2006358,4907840,2,789.2692,1180.4222,0.10036631,0.5330106,-1.3647076,1421.4222,2020-10-20
2006359,4907845,2,789.2692,1180.4222,0.10109891,0.55010116,-1.370563,1421.4222,2020-10-20
2006360,4907849,2,789.2692,1179.4226,0.10183151,0.55010116,-1.370563,1420.4226,2020-10-20
2006361,4907853,2,789.2692,1179.4226,0.10256411,0.55010116,-1.370563,1420.4226,2020-10-20
2006362,4907857,2,790.26825,1179.4226,0.10329671,0.55010116,-1.370563,1420.4226,2020-10-20
2006363,4907862,2,790.26825,1179.4226,0.10402931,0.55010116,-1.370563,1420.4226,2020-10-20
2006364,4907866,2,791.26733,1178.423,0.10451771,0.55010116,-1.370563,1419.423,2020-10-20
2006365,4907870,2,793.2655,1178.423,0.10500611,0.55010116,-1.370563,1419.423,2020-10-20
2006366,4907874,2,794.2646,1177.4235,0.105494514,0.5672116,-1.376043,1418.4235,2020-10-20
2006367,4907878,2,796.2627,1176.4238,0.105982915,0.5672116,-1.376043,1417.4238,2020-10-20
2006368,4907882,2,797.2618,1175.4242,0.106471315,0.5672116,-1.376043,1416.4242,2020-10-20
2006369,4907887,2,799.25995,1175.4242,0.106959715,0.5672116,-1.376043,1416.4242,2020-10-20
2006370,4907891,2,801.2581,1174.4247,0.107448116,0.55010116,-1.370563,1415.4247,2020-10-20
2006371,4907895,2,803.2562,1173.425,0.10793652,0.55010116,-1.370563,1414.425,2020-10-20
2006372,4907899,2,805.2544,1172.4254,0.10842492,0.55010116,-1.370563,1413.4254,2020-10-20
2006373,4907904,2,807.25256,1171.4259,0.10891332,0.55010116,-1.370563,1412.4259,2020-10-20
2006374,4907907,2,809.2507,1170.4263,0.10940172,0.55010116,-1.370563,1411.4263,2020-10-20
2006375,4907912,2,811.24884,1169.4266,0.11013432,0.55010116,-1.370563,1410.4266,2020-10-20
2006376,4907916,2,812.2479,1168.4271,0.11086692,0.55010116,-1.370563,1409.4271,2020-10-20
2006377,4907920,2,814.2461,1168.4271,0.11159952,0.5330106,-1.3647076,1409.4271,2020-10-20
2006378,4907924,2,815.2451,1167.4275,0.11233212,0.5330106,-1.3647076,1408.4275,2020-10-20
2006379,4907928,2,816.2442,1167.4275,0.11306472,0.5330106,-1.3647076,1408.4275,2020-10-20
2006380,4907932,2,816.2442,1166.4279,0.11379732,0.5330106,-1.3647076,1407.4279,2020-10-20
2006381,4907937,2,817.2433,1166.4279,0.11452992,0.5330106,-1.3647076,1407.4279,2020-10-20
2006382,4907941,2,817.2433,1166.4279,0.11526252,0.5330106,-1.3647076,1407.4279,2020-10-20
2006383,4907945,2,817.2433,1166.4279,0.115750924,0.5330106,-1.3647076,1407.4279,2020-10-20
2006384,4907949,2,816.2442,1166.4279,0.115995124,0.5330106,-1.3647076,1407.4279,2020-10-20
2006385,4907954,2,816.2442,1166.4279,0.115750924,0.5330106,-1.3647076,1407.4279,2020-10-20
2006386,4907957,2,815.2451,1166.4279,0.11526252,0.5330106,-1.3647076,1407.4279,2020-10-20
2006387,4907962,2,814.2461,1166.4279,0.11452992,0.5330106,-1.3647076,1407.4279,2020-10-20
2006388,4907966,2,813.247,1166.4279,0.11379732,0.5330106,-1.3647076,1407.4279,2020-10-20
2006389,4907970,2,812.2479,1166.4279,0.11306472,0.5330106,-1.3647076,1407.4279,2020-10-20
2006390,4907974,2,811.24884,1167.4275,0.11208792,0.5330106,-1.3647076,1408.4275,2020-10-20
2006391,4907978,2,810.24976,1167.4275,0.11111112,0.5330106,-1.3647076,1408.4275,2020-10-20
2006392,4907983,2,809.2507,1167.4275,0.11037852,0.5330106,-1.3647076,1408.4275,2020-10-20
2006393,4907987,2,808.25165,1168.4271,0.10964592,0.5330106,-1.3647076,1409.4271,2020-10-20
2006394,4907990,2,807.25256,1168.4271,0.10891332,0.5330106,-1.3647076,1409.4271,2020-10-20
2006395,4907995,2,807.25256,1169.4266,0.10818072,0.5330106,-1.3647076,1410.4266,2020-10-20
2006396,4907999,2,806.2535,1169.4266,0.107203916,0.5330106,-1.3647076,1410.4266,2020-10-20
2006397,4908003,2,805.2544,1170.4263,0.106227115,0.5330106,-1.3647076,1411.4263,2020-10-20
2006398,4908007,2,804.2553,1170.4263,0.105250314,0.55010116,-1.370563,1411.4263,2020-10-20
2006399,4908012,2,804.2553,1171.4259,0.10402931,0.55010116,-1.370563,1412.4259,2020-10-20
2006400,4908016,2,803.2562,1172.4254,0.10280831,0.55010116,-1.370563,1413.4254,2020-10-20
2006401,4908020,2,803.2562,1173.425,0.10183151,0.55010116,-1.370563,1414.425,2020-10-20
2006402,4908024,2,802.2572,1175.4242,0.10085471,0.55010116,-1.370563,1416.4242,2020-10-20
2006403,4908028,2,802.2572,1176.4238,0.10012211,0.55010116,-1.370563,1417.4238,2020-10-20
2006404,4908032,2,802.2572,1179.4226,0.09963371,0.55010116,-1.370563,1420.4226,2020-10-20
2006405,4908037,2,801.2581,1181.4218,0.09914531,0.55010116,-1.370563,1422.4218,2020-10-20
2006406,4908040,2,801.2581,1185.4202,0.09890111,0.55010116,-1.370563,1426.4202,2020-10-20
2006407,4908045,2,800.25903,1188.419,0.09865691,0.55010116,-1.370563,1429.419,2020-10-20
2006408,4908049,2,800.25903,1191.4177,0.09865691,0.55010116,-1.370563,1432.4177,2020-10-20
2006409,4908053,2,799.25995,1195.4161,0.09865691,0.55010116,-1.370563,1436.4161,2020-10-20
2006410,4908057,2,799.25995,1198.4149,0.09865691,0.55010116,-1.370563,1439.4149,2020-10-20
2006411,4908062,2,799.25995,1201.4137,0.09865691,0.5672116,-1.376043,1442.4137,2020-10-20
2006412,4908066,2,798.26086,1204.4125,0.09865691,0.5672116,-1.376043,1445.4125,2020-10-20
2006413,4908070,2,798.26086,1206.4116,0.09865691,0.5672116,-1.376043,1447.4116,2020-10-20
2006414,4908074,2,798.26086,1209.4104,0.09865691,0.5672116,-1.376043,1450.4104,2020-10-20
2006415,4908078,2,798.26086,1211.4097,0.09865691,0.5672116,-1.376043,1452.4097,2020-10-20
2006416,4908082,2,798.26086,1213.4088,0.09865691,0.5645657,-1.4077859,1454.4088,2020-10-20
2006417,4908087,2,798.26086,1214.4084,0.09865691,0.5645657,-1.4077859,1455.4084,2020-10-20
2006418,4908091,2,797.2618,1216.4076,0.09890111,0.5645657,-1.4077859,1457.4076,2020-10-20
2006419,4908095,2,797.2618,1218.4067,0.09914531,0.5645657,-1.4077859,1459.4067,2020-10-20
2006420,4908099,2,797.2618,1219.4064,0.09938951,0.5645657,-1.4077859,1460.4064,2020-10-20
2006421,4908103,2,797.2618,1220.406,0.09938951,0.5645657,-1.4077859,1461.406,2020-10-20
2006422,4908107,2,797.2618,1221.4055,0.09865691,0.5645657,-1.4077859,1462.4055,2020-10-20
2006423,4908111,2,797.2618,1222.4052,0.096947506,0.5645657,-1.4077859,1463.4052,2020-10-20
2006424,4908115,2,797.2618,1223.4048,0.094505504,0.5645657,-1.4077859,1464.4048,2020-10-20
2006425,4908120,2,797.2618,1223.4048,0.09157509,0.5645657,-1.4077859,1464.4048,2020-10-20
2006426,4908124,2,797.2618,1224.4043,0.08815629,0.5645657,-1.4077859,1465.4043,2020-10-20
2006427,4908128,2,797.2618,1224.4043,0.08498169,0.5645657,-1.4077859,1465.4043,2020-10-20
2006428,4908132,2,797.2618,1225.4039,0.081807084,0.5645657,-1.4077859,1466.4039,2020-10-20
2006429,4908140,1,797.2618,1225.4039,0.07887668,0.5645657,-1.4077859,1466.4039,2020-10-20
2006430,4908211,0,788.27014,1208.4109,0.10085471,0.5796989,-1.4434115,1449.4109,2020-10-20
2006431,4908211,2,788.27014,1208.4109,0.10085471,0.5796989,-1.4434115,1449.4109,2020-10-20
2006432,4908224,2,788.27014,1208.4109,0.10183151,0.5796989,-1.4434115,1449.4109,2020-10-20
2006433,4908232,2,788.27014,1208.4109,0.10207571,0.5796989,-1.4434115,1449.4109,2020-10-20
2006434,4908236,2,787.27106,1208.4109,0.10231991,0.5796989,-1.4434115,1449.4109,2020-10-20
2006435,4908241,2,787.27106,1209.4104,0.10256411,0.5796989,-1.4434115,1450.4104,2020-10-20
2006436,4908245,2,787.27106,1209.4104,0.10305251,0.5796989,-1.4434115,1450.4104,2020-10-20
2006437,4908249,2,787.27106,1209.4104,0.10354091,0.5796989,-1.4434115,1450.4104,2020-10-20
2006438,4908253,2,787.27106,1209.4104,0.10378511,0.5796989,-1.4434115,1450.4104,2020-10-20
2006439,4908257,2,787.27106,1209.4104,0.10402931,0.5796989,-1.4434115,1450.4104,2020-10-20
2006440,4908262,2,788.27014,1209.4104,0.10427351,0.5796989,-1.4434115,1450.4104,2020-10-20
2006441,4908266,2,788.27014,1209.4104,0.10451771,0.59701365,-1.4466925,1450.4104,2020-10-20
2006442,4908270,2,789.2692,1209.4104,0.10476191,0.59701365,-1.4466925,1450.4104,2020-10-20
2006443,4908274,2,791.26733,1208.4109,0.10500611,0.59701365,-1.4466925,1449.4109,2020-10-20
2006444,4908278,2,792.2664,1208.4109,0.105250314,0.59701365,-1.4466925,1449.4109,2020-10-20
2006445,4908282,2,794.2646,1207.4113,0.105494514,0.59701365,-1.4466925,1448.4113,2020-10-20
2006446,4908286,2,797.2618,1207.4113,0.105738714,0.5796989,-1.4434115,1448.4113,2020-10-20
2006447,4908291,2,800.25903,1206.4116,0.105982915,0.5796989,-1.4434115,1447.4116,2020-10-20
2006448,4908295,2,803.2562,1205.412,0.106227115,0.5796989,-1.4434115,1446.412,2020-10-20
2006449,4908299,2,806.2535,1204.4125,0.106471315,0.5796989,-1.4434115,1445.4125,2020-10-20
2006450,4908303,2,810.24976,1204.4125,0.106715515,0.5796989,-1.4434115,1445.4125,2020-10-20
2006451,4908307,2,813.247,1203.4128,0.106959715,0.5623916,-1.4399128,1444.4128,2020-10-20
2006452,4908311,2,816.2442,1202.4132,0.107203916,0.5623916,-1.4399128,1443.4132,2020-10-20
2006453,4908316,2,818.2424,1202.4132,0.107448116,0.5623916,-1.4399128,1443.4132,2020-10-20
2006454,4908320,2,821.2396,1201.4137,0.10793652,0.5623916,-1.4399128,1442.4137,2020-10-20
2006455,4908324,2,822.23865,1201.4137,0.10842492,0.5623916,-1.4399128,1442.4137,2020-10-20
2006456,4908328,2,824.2368,1200.4141,0.10866912,0.5623916,-1.4399128,1441.4141,2020-10-20
2006457,4908332,2,825.2359,1200.4141,0.10818072,0.5623916,-1.4399128,1441.4141,2020-10-20
2006458,4908336,2,826.235,1200.4141,0.106715515,0.5450926,-1.4361761,1441.4141,2020-10-20
2006459,4908340,2,827.2341,1200.4141,0.10427351,0.5450926,-1.4361761,1441.4141,2020-10-20
2006460,4908345,2,827.2341,1200.4141,0.10085471,0.5450926,-1.4361761,1441.4141,2020-10-20
2006461,4908349,2,828.2331,1200.4141,0.096703306,0.5450926,-1.4361761,1441.4141,2020-10-20
2006462,4908353,2,828.2331,1200.4141,0.092307694,0.5450926,-1.4361761,1441.4141,2020-10-20
2006463,4908357,2,828.2331,1200.4141,0.08815629,0.5450926,-1.4361761,1441.4141,2020-10-20
2006464,4908361,2,829.2322,1200.4141,0.08400489,0.5450926,-1.4361761,1441.4141,2020-10-20
2006465,4908370,1,829.2322,1200.4141,0.08009768,0.5450926,-1.4361761,1441.4141,2020-10-20
2006466,4908457,0,788.27014,1227.4031,0.12039073,0.51296836,-1.3929231,1468.4031,2020-10-20
2006467,4908457,2,788.27014,1227.4031,0.12039073,0.51296836,-1.3929231,1468.4031,2020-10-20
2006468,4908466,2,787.27106,1227.4031,0.12039073,0.51296836,-1.3929231,1468.4031,2020-10-20
2006469,4908470,2,787.27106,1227.4031,0.12136753,0.51296836,-1.3929231,1468.4031,2020-10-20
2006470,4908478,2,787.27106,1227.4031,0.12136753,0.5301526,-1.3982189,1468.4031,2020-10-20
2006471,4908482,2,787.27106,1226.4036,0.12161173,0.5301526,-1.3982189,1467.4036,2020-10-20
2006472,4908487,2,787.27106,1226.4036,0.12185593,0.5301526,-1.3982189,1467.4036,2020-10-20
2006473,4908491,2,787.27106,1226.4036,0.12210013,0.5301526,-1.3982189,1467.4036,2020-10-20
2006474,4908495,2,787.27106,1226.4036,0.12234433,0.5301526,-1.3982189,1467.4036,2020-10-20
2006475,4908499,2,787.27106,1226.4036,0.12258853,0.5301526,-1.3982189,1467.4036,2020-10-20
2006476,4908503,2,788.27014,1225.4039,0.12258853,0.5301526,-1.3982189,1466.4039,2020-10-20
2006477,4908507,2,790.26825,1225.4039,0.12258853,0.5301526,-1.3982189,1466.4039,2020-10-20
2006478,4908511,2,792.2664,1224.4043,0.12258853,0.5473521,-1.4031625,1465.4043,2020-10-20
2006479,4908515,2,794.2646,1224.4043,0.12258853,0.5473521,-1.4031625,1465.4043,2020-10-20
2006480,4908520,2,797.2618,1223.4048,0.12258853,0.5473521,-1.4031625,1464.4048,2020-10-20
2006481,4908524,2,800.25903,1222.4052,0.12258853,0.5473521,-1.4031625,1463.4052,2020-10-20
2006482,4908528,2,804.2553,1221.4055,0.12283273,0.5473521,-1.4031625,1462.4055,2020-10-20
2006483,4908532,2,809.2507,1221.4055,0.12307693,0.5473521,-1.4031625,1462.4055,2020-10-20
2006484,4908537,2,813.247,1220.406,0.12332113,0.5301526,-1.3982189,1461.406,2020-10-20
2006485,4908541,2,817.2433,1218.4067,0.12356533,0.5301526,-1.3982189,1459.4067,2020-10-20
2006486,4908545,2,821.2396,1217.4072,0.12332113,0.5278027,-1.4321781,1458.4072,2020-10-20
